Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_05_01_1	MeKO_05_02_1	MeKO_05_04_1	MeKO_05_05_1	MeKO_05_06_1	MeKO_05_07_1	MeKO_05_08_1	MeKO_05_09_1	MeKO_05_10_1	MeKO_05_11_1	MeKO_05_12_1	MeKO_05_15_1	MeKO_05_17_1	MeKO_05_18_1	MeKO_05_20_1	MeKO_05_21_1	MeKO_05_22_1	MeKO_05_23_1	MeKO_05_25_1	MeKO_05_26_1	MeKO_05_27_1	MeKO_05_28_1	MeKO_05_30_1	MeKO_05_31_1	MeKO_05_32_1	MeKO_05_33_1	MeKO_05_35_1	MeKO_05_36_1	MeKO_05_37_1	MeKO_05_38_1	MeKO_05_39_1	MeKO_10_01_1	MeKO_10_02_1	MeKO_10_04_1	MeKO_10_05_1	MeKO_10_06_1	MeKO_10_07_1	MeKO_10_08_1	MeKO_10_09_1	MeKO_10_11_1	MeKO_10_12_1	MeKO_10_13_1	MeKO_10_14_1	MeKO_10_15_1	MeKO_10_17_1	MeKO_10_18_1	MeKO_10_19_1	MeKO_10_20_1	MeKO_10_21_1	MeKO_10_22_1	MeKO_10_23_1	MeKO_10_24_1	MeKO_10_25_1	MeKO_10_26_1	MeKO_10_28_1	MeKO_10_29_1	MeKO_10_30_1	MeKO_10_31_1	MeKO_10_33_1	MeKO_10_35_1	MeKO_10_37_1	MeKO_10_39_1	MeKO_10_40_1	MeKO_10_41_1	MeKO_10_42_1	MeKO_10_43_1	MeKO_10_44_1	MeKO_10_45_1	MeKO_10_46_1	MeKO_10_47_1	MeKO_10_48_1	MeKO_10_49_1	MeKO_10_51_1	MeKO_10_52_1	MeKO_10_53_1	MeKO_10_56_1	MeKO_10_57_1	MeKO_10_58_1	MeKO_10_59_1	MeKO_10_60_1	MeKO_10_61_1	MeKO_10_62_1	MeKO_10_63_1	MeKO_10_65_1	MeKO_10_66_1	MeKO_10_67_1	MeKO_10_69_1	MeKO_10_70_1	MeKO_10_71_1	MeKO_10_72_1	MeKO_10_73_1	MeKO_10_74_1	MeKO_10_75_1	MeKO_10_76_1	MeKO_10_77_1	MeKO_10_78_1	MeKO_10_80_1	MeKO_10_81_1	MeKO_10_82_1	MeKO_10_83_1	MeKO_10_84_1	MeKO_10_85_1	MeKO_10_86_1	MeKO_10_87_1
090917MeKO_05_10_ID189	090917MeKO_05_10_cmb_ID177	I		Glucose-6-phosphate (1MEOX) (6TMS)	0	568.3  Win068_C03	178 X_181	Glucose-6-phosphate (1MEOX) (6TMS)	TRUE	54010-71-8|299-31-0|56-73-5|55530-73-9|28176-73-0|3671-99-6	d-glucose-6-phosphate	 COR_OK:PC1	2860874355.50249	6645263728.37725	2294833194.44626	4179635172.05693	1817834906.47835	2592668425.78429	2027587904.98228	2399284492.45731	2181741316.61471	1627919156.81831	1625040071.39885	1796614435.95314	1427189646.61446	1235481418.72063	1245882229.75383	1455784039.46425	1195811268.83543	1426578636.10584	1029535199.32592	840372188.762264	1945806034.56129	1475733684.94005	1493696884.86024	2376696920.89269	2202035896.89113	2653067143.25389	2023850950.54003	1681612821.44941	2180738105.45125	1700141660.23186	862152462.644778	1846282611.37095	2689350545.90404	2887085135.04315	2615782392.15043	1888755011.92888	2618183549.12602	3235862978.72164	2574423353.08418	2889943761.96243	4011985156.62665	4431197290.68424	4558705445.54496	2048076649.91013	2549073451.62166	4712937278.54728	2140999057.94272	2562875892.79235	3174637445.73694	2525882252.19786	2023529995.20045	3087421544.93431	2345281043.62626	2102936079.47981	2309069118.34247	2303024972.06781	2812491233.6551	4701828602.63991	2549720433.16097	1884597787.93345	2254468796.99429	2583795520.68158	2096497724.9372	2055448948.69217	2228152124.4524	2131078996.49941	2560493294.67972	2317942716.84332	2244711553.03266	3446172404.94297	2357408314.91089	3872851470.76686	2301050776.87473	4265618607.45355	2738762103.03266	2649204694.28074	2517367390.59752	1493651990.56469	3246946402.9755	1953832950.75169	2384663509.41614	2488345035.09984	3267681454.70419	2399107155.55204	2336476279.49791	1650522360.90251	1925696832.32389	2532098622.61009	1672119933.78546	2882981738.58962	2506823066.28632	1944781746.20692	1794603944.26159	2455553440.09784	2438958835.82735	2525718488.26842	1876464683.73374	1957459433.76377	2802658846.44392	1987916232.93991	1963196496.84001	2823109660.33603	2284947871.58834	2530376629.18462
090917MeKO_05_10_ID190	090917MeKO_05_10_cmb_ID178	U			2298.1	569.33  Win068_C04	179		FALSE	0	0		79035812.2994129	78807927.5992183	266756625.856916	70774693.1035363	59663471.1885145	1223576693.91353	44134552.904933	87603794.8335387	92119848.8659749	46935105.1422374	88642864.9466745	104534522.100524	83967219.9368832	58943884.4117135	79676724.3820999	74606478.4780091	59300756.772724	50566221.3155446	49415609.6986125	62545273.8453992	97149510.2511234	52120057.9128362	92401952.5471947	173566439.48365	68072022.0550143	147151632.355718	124128360.428789	80886549.8033558	64399751.3861008	80303036.6528243	55055026.6600019	69975474.8679448	77806992.061067	59995894.3266452	59675884.4520705	119570193.840485	71450951.2300908	94077080.8512121	63419566.0464803	91651305.4073443	97388858.0034449	113657570.693422	103497341.145971	61291037.5858892	55342071.7840893	96042922.4390864	101654246.632356	95140649.6605777	98854994.5122297	71335002.967125	106473161.107358	113684621.851066	65125120.5686818	61441313.4441425	53315042.448624	54934065.5247328	72161649.6885724	102980060.074562	86284050.6606735	58605684.6380737	202103392.959271	90375181.5034427	58943358.170932	89409958.203524	108454491.966919	101140132.726839	102865342.935166	67235518.3299949	57609692.4824383	131206954.982438	71939805.0403165	130621892.549874	174099899.519423	131090638.548091	98684510.7756768	131425518.058176	73647595.8225319	26473479.481299	62090474.9033712	73957312.4503573	79202714.8884303	73749264.4183622	43795536.1437356	80289435.1830802	66885344.0062277	74797460.1487246	71204573.8819933	92238965.5768733	71588153.5566245	80004482.2293843	91394146.219487	65187556.1658049	60179640.2073938	93370702.1462948	80706407.07114	88663011.0863359	70840100.9824172	63078519.8395973	91676972.7496032	81125740.618998	118470616.105066	84331381.0557818	85975370.6637866	105289193.469107
090917MeKO_05_10_ID191	090917MeKO_05_10_cmb_ID179	U			2307.1	570.82  Win069_C01	180		FALSE	0	0		41036214.347848	33277798.2811345	37661449.6510799	33830732.731594	21743647.4581236	71305296.5484385	27786551.2017584	27230972.3488402	29922384.028643	20669684.9262071	16390739.3469005	26111437.5805128	23032923.0519892	18886602.0196558	23343714.0920677	19282088.1098434	13436395.2515293	29639536.8291274	20631004.8442579	10717288.5681793	27554160.2913647	11027055.033363	29664086.4396709	28478466.6738991	19730067.5647754	56449323.8354041	32442618.1042025	40499027.7487051	29424956.3546233	17655182.4053399	23472475.2700993	13309397.8332546	24686260.0118133	34204049.7311249	16053141.1931975	27816784.6847485	16866669.3453776	20890804.6374589	16386049.9113099	24525184.5177033	31289348.3259181	13969004.4730828	19746613.3986342	13763561.8492385	35657196.1621869	48770015.4721878	25205546.5034944	24329040.3183744	35470098.6275157	28433727.550151	31468116.7082851	22521041.0626064	22554914.1866809	22075120.0855528	22819090.0062212	34005622.6271235	8986693.9037235	23497841.5562143	41566834.7290244	29055958.8739766	15149164.7267751	41327900.6362056	29248749.767193	17684882.2140637	34937729.7904307	12915520.1528649	7537948.20163426	21796049.2182961	27478603.0268105	14496014.6832958	17451319.8920205	23369582.4049432	13104804.0364205	32443053.3864396	29885210.9557485	18941689.856081	23447526.8239069	15629055.1802633	40893987.1322861	8980724.19363752	39484573.7868937	27123034.9022751	41891363.9120737	33657310.7199113	32759608.1321152	18134132.7757075	24589528.5649507	17541694.6311336	19493672.8593633	19299544.1060276	35573758.4077744	17506639.335198	29813267.5526783	15920029.6116516	27734438.818815	17832889.5971406	28933239.0781621	15467805.6232892	21126234.221282	15625680.8804735	13956220.608418	23034232.8246432	28695193.5323986	18010324.3563336
090917MeKO_05_10_ID193	090917MeKO_05_10_cmb_ID181	U			2321	573.08  Win069_C03	182		FALSE	0	0		22123394.0443417	22270504.8202087	12643381.8394047	28015357.01107	21349750.9568285	54765771.6014151	12169134.2068578	14012476.8901138	19456558.8080331	10555373.3008681	11419949.3645447	13151479.2488317	15560372.7766399	26075196.8871493	29851448.3834674	15136862.2178327	18790070.6480936	17825657.2857556	10016545.9064377	4678729.92802519	19603081.7692999	25889541.7300277	17741244.9351022	26134392.9997644	23132693.166183	23016150.0634298	15449240.3998571	18268227.9784214	16826677.7323476	17108489.2210214	11528723.7217742	25984001.9337082	35523177.5998993	31292236.3789194	27389967.9456113	28092316.5719204	20396490.8734031	32828490.1957634	18916853.0415637	16058315.4369106	29432537.7264799	21281042.0689637	27963812.9569708	18654554.5333555	17584334.7278019	17026341.8897783	18931397.1441483	16570269.463907	17338979.4966823	17633081.0235423	23026070.0345856	32590656.1649193	12846622.1353587	21020904.8293777	20178203.4495416	11938474.0815393	28838016.171717	13773509.1937618	16077969.4439662	17715616.8556198	24609985.7832142	22872857.9464768	16425866.6188711	86708.9148751885	1969678.61132426	135443.524895309	1951533.98968823	1477349.52364405	776783.276762821	5254261.91515678	273074.236943572	20406614.4179313	27021894.4006151	17104712.7770712	15354263.8069422	20661450.5341492	23411562.0456227	13742162.7608647	24861567.4009796	30046347.9819066	17024298.8640287	13519613.043565	19156637.2167073	17948158.5588718	24642753.3984971	29816397.3610085	22871403.9758941	16895369.986368	11914619.4476736	10694362.8463827	32711648.1260097	13179288.4030756	22245462.2209573	25451997.2271911	16066104.8995437	23223367.5672942	17733099.1031679	11996479.5335578	21352409.9548099	13756260.8922569	20246159.9283549	20334077.1355306	19826137.1950896	22480872.3642589
090917MeKO_05_10_ID194	090917MeKO_05_10_cmb_ID182	U			2325.8	573.91  Win069_C04	183		FALSE	0	0		6002215.55397112	5739146.89720425	4423538.10114958	6148122.06399903	5573893.1465158	2802806.38863734	2925683.87506874	1570771.07826193	2016836.50293906	1936201.54029908	1958481.84206493	1747588.11066741	2058980.10846935	2458211.57543549	3803522.45082054	3138618.95307254	3525132.2696828	2101727.42229307	2263314.06593235	1279628.78828098	2375718.97000475	2102355.01979592	2150062.16512087	7109660.89998209	3210811.26795895	3765145.97562249	3614271.7146665	3363947.34097639	4534530.19081146	2649110.8406501	1808431.61459532	1923024.77828665	2292750.54289776	2507242.88461833	2152352.95190949	1825812.63741238	1275252.71680246	1184198.76709667	2656906.61775294	1332029.47877943	1462997.14665519	1959021.27076524	4033865.33715721	1442521.07451051	2299916.78112027	2987577.81357395	2553320.94516437	2437361.44958875	3188901.35118068	2662016.24077266	1703824.06727269	2010202.77509327	2396338.96567444	2046871.87401032	1830338.27148985	2404940.5786848	2370701.91958224	4248494.22936392	2719244.35649676	2586735.2785335	2940946.77277849	2146860.56049011	2222722.02666007	3119110.83317382	2384735.58201664	2386950.58884716	2391184.18938915	2095628.5296603	1511685.27862257	1542409.33800852	1822670.22639136	3173293.83647738	1616973.32106314	1949629.76567615	2542589.15390813	1569971.55771752	4284353.67625132	2712549.52942086	3371794.64884835	1799002.97955485	1826554.85788955	2558464.64063651	3855151.70282258	2362404.06414162	2226837.96174671	1800929.40031488	2099192.98677005	3100404.34000127	1010357.9333758	3450272.67074715	1678788.78969188	1442866.64649949	1523494.23940217	1249513.23046601	1493477.50733126	2012021.7867243	1319138.5069043	1709140.57611283	2023802.2856502	1844162.2622732	1421023.482113	1663226.45974024	1917746.57861666	1253046.97178992
090917MeKO_05_10_ID195	090917MeKO_05_10_cmb_ID183	U			2333.1	575.07  Win069_C05	184		FALSE	0	0		233066759.790328	108284857.553953	71679737.3075213	123084329.775051	130969717.215851	299868924.088549	77471538.7587205	101233423.975762	63562426.3449625	86526802.7035272	120904429.637099	113842272.728733	96403836.5413325	114327635.599487	93751177.8688775	72305496.1099856	87231486.2967435	102448810.554186	91898428.8117695	56289863.3411007	139731659.337295	119045081.908576	131480989.006394	353263063.649189	99777572.9326331	206330962.677732	138427815.094994	175745599.298309	117992086.20046	84689919.1205621	161188543.48816	62982973.3664777	95493889.0488962	72379996.2808527	83235807.4192825	167710141.406652	103487333.923321	273942023.031713	104745280.338608	144593212.915836	176526622.643032	134328966.604573	172992772.203152	203013361.32456	107349690.457264	146348841.309912	102254266.974324	118964336.797138	150299040.612694	80040066.8537216	283082491.677124	149313831.492787	60158621.9396338	103682848.289198	98595773.7707423	91952570.9767352	99588500.7670741	124647730.696034	121535853.959543	92483934.4602163	178903520.504415	143858662.18663	112001034.542208	149472666.069973	137221388.170355	96407479.9591663	84456255.0242488	138640095.106378	183328193.372934	161629379.111434	56774220.7955076	110743539.959461	220552052.191609	119921218.853883	167776224.634113	122671835.898609	121824497.110418	121841466.973156	331123985.079507	133921574.307406	319960067.799705	86126840.5737856	101238878.875925	110144601.566858	78648444.9559095	100711407.788932	51011915.3960208	84499811.2991634	134514341.065023	125234025.996347	158889291.13172	106967356.588472	112898032.374066	139956048.64457	126458179.325354	104790896.299508	125178739.830326	95781607.0000771	138217432.718848	197562029.551134	207418272.448059	133963028.0654	158033130.168769	132902579.194386
090917MeKO_05_10_ID196	090917MeKO_05_10_cmb_ID184	M1		M000000_A237002-101_MST_2370.2_EITTMS_	2347.6	577.49  Win070_C01	185		TRUE	0	0		535033621.930712	567512772.286402	630267165.990314	509494136.754389	669269456.412125	635296424.136108	680111834.423195	464727091.751408	545853576.612144	472751540.900412	490112036.686798	696273571.033888	569910604.849592	549362642.628313	583946456.112663	722255716.001809	547373554.625328	555621750.52211	427556691.428022	348499993.818411	622560467.287653	526040308.969766	660375742.276744	1179762122.49377	715038862.792837	906090697.344586	653163058.658641	746567932.589866	672830630.668093	681003004.925059	351562395.660763	515719511.494896	557739725.097397	628306696.00505	585211652.948988	462074700.346479	504078489.226115	476823904.581421	567421966.084932	576519116.35471	631512524.166848	789814600.029295	711696730.670648	641846926.151264	601022519.484394	846510155.019668	634039583.091531	698027814.717879	890796218.908622	827052914.853228	580426026.132876	843579792.321955	764249615.388889	591378500.499051	622393128.67733	687968655.48902	734928052.493499	663053124.69048	927558550.326615	645610424.393891	661673578.713389	742143019.355427	655150354.324178	638415001.965813	755770482.907279	695762954.283993	693572318.480916	514495590.967568	564005211.890674	710955914.842636	606095507.450389	825644674.270233	641126152.160778	773159094.515401	607834616.146143	850529021.256945	774143355.892692	515790178.117992	514780967.999174	677401538.056674	602722187.372539	736404948.061348	655332031.455124	884034974.408254	772178189.005279	859293908.99576	756134295.764948	822636352.127171	687762606.210716	675897571.569023	905969484.932285	619979425.614183	740593604.525378	715569412.609938	809419172.910708	852075210.999774	714303107.537731	662926174.134032	698373953.399175	648710318.100884	658879941.340937	795473257.852758	665938606.563869	791437839.926217
090917MeKO_05_10_ID197	090917MeKO_05_10_cmb_ID185	U			2356.7	578.99  Win070_C02	186		FALSE	0	0		774718.825675142	6830924.26736888	403508.074305858	471965.780433325	921602.925164424	91746920.891326	1008250.57950037	661966.1494004	894829.959968598	165091.891498879	1240100.04614087	131002.977382749	1691459.56981299	28121.8264913521	1097908.64127461	799135.640492934	837930.968071568	1305799.00463759	2979770.69615595	796983.682675971	614007.539014879	2948490.23842495	2339350.13171031	2070492.03550118	2319249.20724395	844713.069571812	1175049.95119051	3259449.42245334	2628205.46629202	5983242.206296	1040564.58256284	52946856.3963539	40047394.6727074	42325362.0248225	29457004.5326448	31341640.7818298	90761465.98284	97088061.6781913	1638784.42093588	4790439.85190232	3271849.03754267	2888346.3210726	1337888.70621589	1427475.08789885	4062031.63525111	1726775.82939692	5203866.74773342	3817913.20363778	238673.888819245	2398680.32862588	5169860.78343753	7153155.70718864	1142109.07989279	1670711.33424952	1262283.28111949	173933.376189016	22659.7984280744	5605044.80943516	1973034.42663259	4123085.52380789	5724961.33680137	2040671.31263142	7662935.43829678	4966510.69701173	2433175.56634974	572941.610370396	2669988.51828795	2977317.34552081	99772.5489391526	2560902.40221763	1975174.24260533	318283.78996235	2534445.116976	513822.726984815	8605124.9888682	3893654.84382151	3317912.44254349	763671.653222731	271486.862325491	448309.916536995	4996358.59578178	4778301.65688844	2191732.45637969	6131023.02694858	1244708.3958577	481922.956499725	961151.931998338	1143081.5188636	3191883.36444908	939967.400440906	1400130.55094411	947339.919604565	6330689.40924472	2277346.03106	1605210.86326034	506994.225230457	222458.133506655	2415009.19283144	3349547.74105064	15969466.8297943	2987823.28394987	3477532.23635583	2409688.59399012	1225811.48378658
090917MeKO_05_10_ID198	090917MeKO_05_10_cmb_ID186	U			2363.9	580.22  Win071_C01	187		FALSE	0	0		196972716.413944	222321926.718801	127229897.133823	105804780.005152	78668566.934393	100333020.19822	118009496.530079	76379237.0802406	67870809.080995	59853364.6899362	42152799.4722895	76155723.9783773	43553780.5908012	35803039.268602	68858207.8251072	43491509.8544197	61455140.1407341	46807132.8030151	22731609.0894767	16863380.9599765	39919217.3188358	47009536.1701788	52641394.5317251	127104725.02416	52860613.0593029	107761677.532524	71432678.2071523	45294883.7906538	52959816.7986714	47963802.8412974	34349113.8432616	36734919.8402549	60493385.0685751	54690847.8157033	51720483.1645274	35864520.4927694	33799935.8381367	23559646.1057766	101057726.77868	28541382.4894898	52357971.9176804	44663019.4205496	58509449.713943	28324325.9835488	19077854.7662236	15828642.7941059	15156099.5697158	14596742.3712148	28465385.5383241	23285168.1615252	20664638.9469794	23057737.043569	52027356.662268	27808308.4754432	27815089.7849868	54282039.0788023	43927421.3153262	21927175.9990345	62742228.9604195	26253826.5478426	30248465.7108353	43060473.8300599	48790107.1390307	18550002.4491859	24991179.9416516	24578768.5210936	16206260.3708361	22596990.0233832	19713870.3568871	16354005.5635367	13581611.0177821	52336881.795144	46028884.6733899	48235113.6305208	26057040.4424124	46923568.2867632	55926853.1009013	42590366.1307195	33467196.082017	43938251.9088967	40397088.7497474	39796047.1047597	28550382.6250286	68069948.0568236	57357127.3785982	43506860.2660312	35891596.7842907	31902454.7602585	27305397.168301	26850074.5297482	36436857.0062849	35097571.2244646	38704677.742283	42682700.1980831	39261007.2209926	50372817.7373761	37633621.3573642	37692556.4555783	42066785.6882305	28651050.4293769	26507184.5323277	26013995.8864579	53305376.6794194	57491822.9421311
090917MeKO_05_10_ID199	090917MeKO_05_10_cmb_ID187	U			2370.6	581.28  Win071_C02	188		FALSE	0	0		20099164.9334148	12952359.8871975	3193064.61707461	9334799.94353343	2131707.68397872	209775.169572012	1313345.47908371	20646.2963997291	437716.909766638	102236.762116463	474814.106489922	2703973.42610996	497268.233758999	1627978.17716471	188534.756683762	589817.181626168	3155987.18995363	44274.0489672349	271341.528039953	554653.464078127	1347442.61946675	2011277.02108812	254078.587091367	4846782.39766825	1426096.20675082	4428054.44203294	49940.7649007865	227191.861397274	125491.63910921	2429100.58718588	218071.749573314	1351533.01244312	5974664.37431883	6669757.10318963	4338495.83969943	1297848.34606489	2245463.08626741	3697190.13256724	26399960.4658947	3234123.41877982	5023619.4419109	3105767.52636788	1527183.00333639	4410762.14066355	1165953.95715023	244913.135080421	603275.066921863	641388.762957672	77763993.0828118	60583429.0111048	16025963.6059546	117899971.395482	38466942.053829	39101199.886213	153673339.31056	96780844.8069153	68952007.9365607	215901478.317019	89790739.3003137	133560208.445056	2313865.28680227	71529213.1483345	32836590.1019908	49714245.2655781	62227466.631824	10720431.8030866	148309215.748733	63398506.3410449	51104850.3742597	105245750.714716	51127607.0037434	1584338.37813975	1563135.79050437	266796.357581613	967734.404916599	6432025.21429787	1583519.49635298	6873292.2567678	814630.134099689	4599896.25066402	41340947.2386889	45442371.900547	27723119.7891716	3214824.27003432	16713202.2793457	4745764.73582412	12433220.7072986	5402423.53452731	9085931.43377379	24586735.1111509	25101913.0301901	18020818.5459536	4000731.13972006	30510489.1536385	14350804.1809159	26497359.1479166	14358016.2842518	30903741.5045563	23990114.6799713	2405541.40526916	9346089.88675444	26319530.5332783	7064601.08941572	29517539.7004126
